	Year_Birth	Kidhome	Marital_Status	Teenhome	movies	ID
1929	1965	1	Married	1	['295389' '31984' '24285' '21724' '58218']	1929
1930	1974	1	Married	1	['5185' '55657' '38280' '54330' '58767']	1930
1931	1947	0	Married	1	['30846' '89453' '19276' '93407' '524']	1931
1932	1982	1	Married	0	['63443' '108312' '45878' '79363' '126413']	1932
1933	1968	2	Married	0	['241928' '49409' '33495' '1610' '30719']	1933
1934	1951	0	Married	1	['227998' '13434' '78231' '396152' '388']	1934
1935	1975	1	Together	1	['11638' '33320' '102078' '14572' '39773']	1935
1936	1956	0	Single	1	['134368' '175774' '27123' '38271' '163068']	1936
1937	1949	0	Widow	1	['57953' '1683' '28509' '100784' '109516']	1937
1938	1959	0	Married	1	['109716' '27022' '248561' '29124' '51794']	1938
1939	1973	1	Married	0	['125958' '25597' '124083' '100671' '5747']	1939
1940	1984	0	Married	0	['3103' '22335' '48496' '9409' '106882']	1940
1941	1950	0	Together	1	['33680' '405576' '397415' '83944' '160171']	1941
1942	1977	1	Single	0	['29244' '165569' '123742' '10513' '85643']	1942
1943	1984	0	Married	0	['1920' '37514' '26750' '414910' '10589']	1943
1944	1976	1	Married	0	['281968' '80346' '25476' '62997' '116494']	1944
1945	1951	0	Widow	0	['27450' '324271' '259292' '25313' '26971']	1945
1946	1982	0	Married	0	['36282' '34666' '122479' '79218' '24426']	1946
1947	1974	0	Married	1	['109122' '22692' '183039' '61525' '265111']	1947
1948	1968	1	Single	1	['15959' '43956' '218296' '429450' '37661']	1948
1949	1954	0	Together	1	['1405' '18762' '65218' '76960' '4488']	1949
1950	1940	0	Single	0	['77881' '32465' '421619' '287241' '285851']	1950
1951	1976	0	Married	1	['139826' '39465' '4462' '74779' '1920']	1951
1952	1951	0	Single	0	['275696' '289' '305044' '4652' '5256']	1952
1953	1976	0	Together	0	['342765' '310307' '37291' '223816' '271304']	1953
1954	1964	0	Single	0	['276488' '64972' '2322' '13634' '7520']	1954
1955	1950	0	Widow	0	['10089' '269776' '180418' '295273' '13022']	1955
1956	1976	1	Together	0	['60639' '333658' '318850' '37942' '53231']	1956
1957	1956	0	Single	1	['41682' '48661' '268009' '15167' '12262']	1957
1958	1990	0	Single	0	['85822' '19444' '24752' '188839' '49418']	1958
1959	1950	1	Widow	1	['290864' '170845' '19108' '10493' '17126']	1959
1960	1965	0	Married	1	['122843' '15313' '378446' '10281' '26504']	1960
1961	1962	0	Widow	0	['129552' '345911' '259468' '60824' '79210']	1961
1962	1978	1	Married	1	['287703' '39242' '30934' '93457' '109479']	1962
1963	1952	1	Single	1	['17736' '121620' '22969' '108177' '50916']	1963
1964	1966	0	Divorced	1	['48688' '9342' '20164' '156015' '66013']	1964
1965	1947	0	Together	0	['158011' '49037' '80027' '123634' '3539']	1965
1966	1972	0	Together	1	['412818' '130241' '80648' '56663' '16403']	1966
1967	1963	0	Together	1	['188102' '155191' '410661' '379959' '62753']	1967
1968	1949	0	Widow	0	['5002' '22114' '36843' '146216' '303742']	1968
1969	1978	0	Together	0	['28791' '53623' '63930' '143966' '20270']	1969
1970	1966	0	Divorced	1	['173467' '58028' '115400' '26356' '85984']	1970
1971	1983	1	Single	0	['129415' '20879' '59210' '52462' '19277']	1971
1972	1971	1	Together	1	['24452' '25507' '173168' '124762' '107828']	1972
1973	1975	0	Married	1	['157350' '260409' '35956' '126376' '56153']	1973
1974	1971	1	Married	1	['74998' '218408' '16866' '282024' '63958']	1974
1975	1969	0	Married	1	['26368' '342011' '55441' '35169' '54625']	1975
1976	1963	0	Married	0	['413837' '37432' '16636' '44124' '158091']	1976
1977	1968	1	Single	1	['36833' '10808' '230722' '8011' '44018']	1977
1978	1979	1	Married	0	['581' '18085' '301687' '85643' '20543']	1978
1979	1984	1	Single	0	['11798' '35284' '95808' '366080' '270487']	1979
1980	1984	1	Married	0	['11090' '31723' '52260' '14375' '42082']	1980
1981	1974	1	Divorced	0	['238407' '369894' '33407' '37665' '43805']	1981
1982	1951	0	Married	0	['42168' '10726' '224282' '315534' '179847']	1982
1983	1962	0	Married	1	['54001' '32836' '215211' '91311' '97341']	1983
1984	1975	1	Single	1	['13621' '14427' '54064' '39306' '8981']	1984
1985	1957	0	Together	1	['50197' '31623' '182424' '98303' '513']	1985
1986	1978	1	Married	1	['27035' '13682' '13925' '104194' '33273']	1986
1987	1991	0	Married	0	['104477' '26883' '12090' '29142' '38289']	1987
1988	1986	1	Married	0	['12781' '12719' '67217' '15834' '405627']	1988
1989	1956	0	Married	1	['124096' '423122' '9991' '92705' '101176']	1989
1990	1963	0	Divorced	0	['254479' '341045' '31462' '15342' '94803']	1990
1991	1971	0	Married	1	['80351' '71677' '16231' '83284' '232175']	1991
1992	1947	0	Single	0	['89' '32644' '40933' '303497' '1698']	1992
1993	1958	0	Single	1	['21708' '14305' '11661' '43845' '71881']	1993
1994	1960	1	Together	1	['21964' '2655' '13644' '197796' '23535']	1994
1995	1980	0	Married	0	['45928' '50011' '131476' '255692' '300605']	1995
1996	1975	0	Married	0	['62422' '24111' '95597' '763' '64264']	1996
1997	1975	0	Together	1	['37570' '84273' '189215' '338729' '285841']	1997
1998	1973	1	Married	0	['125232' '402536' '38925' '106646' '25649']	1998
1999	1980	0	Single	1	['86785' '126749' '86431' '329815' '98368']	1999
2000	1970	1	Single	0	['382155' '86282' '113638' '45779' '10044']	2000
2001	1967	1	Divorced	0	['10140' '8333' '27777' '62185' '249164']	2001
2002	1970	1	Married	0	['10156' '396535' '213321' '183832' '43894']	2002
2003	1966	0	Single	0	['27429' '336549' '9890' '277778' '159464']	2003
2004	1972	1	Single	1	['56491' '72375' '243026' '35634' '26838']	2004
2005	1977	0	Married	1	['71866' '42347' '379779' '22971' '64683']	2005
2006	1970	0	Married	1	['17181' '9945' '334795' '121828' '262840']	2006
2007	1964	0	Divorced	1	['37305' '371507' '42380' '16190' '99480']	2007
2008	1959	0	Divorced	1	['37169' '21586' '31102' '31281' '114955']	2008
2009	1966	0	Together	1	['60592' '339342' '39578' '31385' '2539']	2009
2010	1958	0	Divorced	0	['124108' '10402' '99545' '14949' '9306']	2010
2011	1986	1	Single	0	['113594' '52001' '68189' '110603' '11684']	2011
2012	1977	0	Together	0	['99372' '382511' '50340' '131966' '15877']	2012
2013	1981	0	Married	0	['41970' '83001' '70447' '71884' '23976']	2013
2014	1958	0	Single	0	['39409' '55045' '130639' '19382' '37206']	2014
2015	1975	1	Married	1	['1642' '121835' '61293' '202570' '229559']	2015
2016	1983	0	Married	0	['61217' '88013' '85699' '66759' '10336']	2016
2017	1967	1	Together	1	['60236' '68724' '132540' '56804' '129']	2017
2018	1951	1	Divorced	1	['160874' '11886' '12219' '20310' '230864']	2018
2019	1972	1	Together	2	['60785' '23516' '286687' '89581' '66664']	2019
2020	1978	1	Together	0	['351694' '9787' '77246' '38869' '13980']	2020
2021	1982	1	Married	0	['3048' '241340' '22949' '131916' '107525']	2021
2022	1956	1	Married	1	['14666' '85014' '332746' '3025' '47588']	2022
2023	1952	0	Married	1	['127812' '78572' '55632' '434661' '157301']	2023
2024	1965	0	Married	1	['103590' '373072' '36421' '14419' '56533']	2024
2025	1979	1	Married	0	['22969' '27337' '259912' '153541' '105454']	2025
2026	1965	1	Together	1	['59017' '38691' '9032' '40468' '50526']	2026
2027	1953	0	Divorced	0	['95508' '43501' '31094' '91893' '44246']	2027
2028	1949	0	Together	1	['117259' '85446' '104694' '51991' '16224']	2028
2029	1985	1	Together	0	['447511' '321068' '65040' '167858' '182030']	2029
2030	1947	0	Widow	1	['44379' '58631' '23857' '79544' '276122']	2030
2031	1955	0	Married	1	['106882' '212162' '18041' '45326' '39241']	2031
2032	1976	1	Married	0	['56134' '58531' '169091' '376134' '95140']	2032
2033	1975	0	Together	1	['22305' '20066' '105156' '50071' '57875']	2033
2034	1984	1	Married	0	['36865' '42614' '229154' '31116' '333590']	2034
2035	1950	0	Together	1	['292948' '76297' '68646' '10625' '56431']	2035
2036	1977	1	Married	1	['123581' '259453' '5927' '106837' '166221']	2036
2037	1951	0	Single	1	['40649' '28302' '80527' '112355' '17343']	2037
2038	1984	1	Married	0	['261461' '46018' '241619' '104391' '24662']	2038
2039	1982	0	Together	0	['32158' '2371' '16969' '245739' '238006']	2039
2040	1991	0	Single	0	['132540' '45565' '12583' '72809' '43002']	2040
2041	1970	1	Single	2	['33245' '24914' '379873' '27370' '346']	2041
2042	1981	1	Married	0	['318914' '42519' '11260' '52073' '154282']	2042
2043	1979	1	Married	0	['102406' '265169' '16790' '30810' '68341']	2043
2044	1971	1	Married	0	['85783' '276908' '220714' '351863' '336811']	2044
2045	1970	1	Single	0	['48471' '20127' '177047' '47432' '148284']	2045
2046	1959	0	Married	1	['155706' '79850' '109475' '77041' '45999']	2046
2047	1973	0	Married	0	['137221' '10591' '27886' '46458' '51402']	2047
2048	1970	1	Single	0	['35568' '1435' '28859' '94618' '917']	2048
2049	1947	0	Married	0	['201633' '347264' '407655' '10447' '20525']	2049
2050	1951	1	Married	1	['20882' '104462' '294132' '52677' '195713']	2050
2051	1975	1	Single	1	['137955' '334679' '1387' '1716' '37302']	2051
2052	1959	0	Widow	1	['347528' '97513' '72560' '39435' '169842']	2052
2053	1955	1	Single	1	['32336' '122597' '14215' '376237' '348390']	2053
2054	1953	1	Together	1	['42003' '4520' '92691' '317247' '316']	2054
2055	1965	0	Single	0	['27091' '117007' '16388' '60670' '352812']	2055
2056	1973	1	Divorced	0	['49846' '250700' '37292' '36175' '19846']	2056
2057	1976	0	Divorced	1	['17771' '45852' '123505' '9268' '64353']	2057
2058	1950	0	Married	1	['31021' '87022' '361042' '25781' '56655']	2058
2059	1969	1	Together	1	['270336' '15701' '380623' '67736' '248781']	2059
2060	1969	1	Together	0	['139563' '9657' '147169' '36731' '9801']	2060
2061	1981	1	Single	0	['22160' '124393' '146631' '256921' '26912']	2061
2062	1982	0	Together	0	['300487' '48347' '9041' '148327' '117691']	2062
2063	1978	1	Together	1	['13538' '117407' '125395' '117345' '382581']	2063
2064	1974	0	Married	1	['19724' '166255' '102331' '42407' '76350']	2064
2065	1951	0	Widow	1	['306598' '212753' '86975' '146712' '126509']	2065
2066	1948	0	Married	0	['30933' '39486' '9542' '38035' '12664']	2066
2067	1952	0	Married	1	['286239' '33015' '27372' '249333' '157129']	2067
2068	1984	1	Married	0	['9775' '197737' '225982' '229670' '71805']	2068
2069	1979	1	Together	0	['48281' '3036' '30708' '114348' '109410']	2069
2070	1949	0	Together	1	['136070' '53909' '27569' '296096' '104634']	2070
2071	1956	0	Married	1	['334130' '76821' '126015' '20947' '2617']	2071
2072	1969	1	Married	0	['210487' '249233' '307020' '56959' '21194']	2072
2073	1987	0	Single	0	['62001' '73091' '418437' '38307' '198460']	2073
2074	1983	0	Married	0	['41811' '162686' '17153' '43700' '16297']	2074
2075	1970	1	Divorced	0	['102855' '21291' '106194' '75446' '120637']	2075
2076	1977	1	Married	0	['94568' '1941' '433082' '78285' '31034']	2076
2077	1960	0	Widow	0	['4975' '8195' '32859' '55167' '37468']	2077
2078	1971	1	Married	1	['102909' '20171' '60234' '352036' '115306']	2078
2079	1954	0	Together	1	['22049' '91958' '31498' '111307' '192']	2079
2080	1973	1	Married	0	['26503' '224162' '110650' '431567' '10908']	2080
2081	1955	0	Single	1	['55955' '55784' '23050' '82655' '285649']	2081
2082	1960	0	Married	1	['143777' '257331' '56500' '72152' '18176']	2082
2083	1988	0	Married	0	['135678' '17592' '319995' '8618' '340945']	2083
2084	1943	0	Widow	0	['172011' '135309' '59248' '238304' '1785']	2084
2085	1969	0	Married	1	['257716' '15992' '27428' '59533' '26813']	2085
2086	1992	0	Married	0	['258113' '16166' '353406' '38446' '53522']	2086
2087	1959	0	Married	1	['26500' '49355' '14806' '79118' '326215']	2087
2088	1980	1	Single	0	['29066' '364324' '11889' '67409' '121539']	2088
2089	1971	0	Married	1	['288293' '335077' '31270' '37630' '66942']	2089
2090	1974	1	Divorced	1	['314420' '21513' '29879' '159622' '84326']	2090
2091	1969	0	Together	0	['130957' '29082' '58790' '45886' '263946']	2091
2092	1976	0	Together	1	['347528' '8881' '18618' '241254' '416680']	2092
2093	1993	0	Absurd	0	['43191' '143801' '109133' '100010' '7274']	2093
2094	1949	0	Together	1	['3210' '25253' '172542' '10842' '31174']	2094
2095	1950	1	Married	1	['60504' '85544' '79877' '365037' '253255']	2095
2096	1975	0	Together	0	['26275' '825' '62692' '105972' '36861']	2096
2097	1956	1	Single	1	['3902' '239562' '13162' '20644' '326420']	2097
2098	1976	1	Married	0	['46732' '367613' '295560' '88042' '41120']	2098
2099	1975	0	Married	1	['34592' '14154' '2655' '167153' '64166']	2099
2100	1976	1	Married	1	['123969' '195020' '1537' '80364' '43687']	2100
2101	1949	0	Together	1	['21753' '56177' '46919' '54546' '20527']	2101
2102	1984	1	Married	0	['107569' '17915' '17899' '62837' '11107']	2102
2103	1974	0	Married	1	['250535' '13984' '41495' '63039' '88529']	2103
2104	1972	0	Married	0	['3103' '104739' '357130' '15512' '16643']	2104
2105	1986	1	Married	0	['2210' '14849' '86732' '320413' '114285']	2105
2106	1962	0	Married	1	['79599' '143750' '256375' '255268' '82716']	2106
2107	1970	0	Divorced	1	['294047' '12076' '54890' '261770' '133558']	2107
2108	1949	0	Married	1	['108501' '18206' '355389' '109416' '66160']	2108
2109	1961	0	Single	0	['85533' '362812' '267193' '234377' '42179']	2109
2110	1955	1	Widow	1	['107019' '28772' '94841' '45079' '62855']	2110
2111	1981	0	Together	0	['94123' '121842' '27509' '258514' '221343']	2111
2112	1953	1	Together	1	['255346' '231540' '264081' '70386' '320873']	2112
2113	1974	0	Together	1	['75193' '31561' '455963' '11807' '48458']	2113
2114	1954	0	Married	1	['323661' '429389' '31119' '52048' '66944']	2114
2115	1969	0	Together	1	['157353' '23638' '69716' '241259' '101783']	2115
2116	1981	1	Married	0	['25264' '16346' '10029' '150025' '49503']	2116
2117	1952	0	Together	1	['21968' '80350' '47333' '174928' '236329']	2117
2118	1962	0	Single	0	['11847' '195022' '109500' '83295' '151368']	2118
2119	1971	1	Divorced	0	['405446' '110603' '80264' '111042' '407335']	2119
2120	1976	1	Together	0	['89325' '210908' '11765' '24062' '34544']	2120
2121	1976	1	Together	1	['42527' '11055' '319078' '11782' '136146']	2121
2122	1980	0	Married	1	['246080' '175606' '326013' '18229' '31309']	2122
2123	1956	0	Married	1	['16179' '267310' '10229' '52744' '81274']	2123
2124	1957	1	Together	1	['31122' '198044' '198951' '75363' '180132']	2124
2125	1972	0	Together	0	['330588' '64191' '13571' '66034' '89070']	2125
2126	1966	0	Married	1	['43277' '125164' '273645' '155956' '9531']	2126
2127	1986	0	Married	0	['49797' '122466' '9899' '92233' '204016']	2127
2128	1965	0	Together	0	['23832' '10450' '78228' '29492' '16465']	2128
2129	1974	2	Together	1	['245226' '13173' '43791' '126442' '150025']	2129
2130	1976	1	Divorced	0	['375732' '301629' '43911' '52587' '22460']	2130
2131	1976	0	Single	0	['29235' '45013' '37222' '21905' '152846']	2131
2132	1949	0	Married	0	['75294' '23908' '224089' '43658' '172782']	2132
2133	1980	1	Married	0	['84562' '24' '23627' '54615' '17707']	2133
2134	1957	0	Absurd	0	['53598' '53714' '111109' '324011' '40146']	2134
2135	1965	0	Married	1	['6105' '2018' '91961' '29514' '199420']	2135
2136	1969	1	Widow	1	['32446' '133827' '205608' '34856' '393457']	2136
2137	1970	1	Single	0	['40427' '8374' '28324' '247604' '78479']	2137
2138	1954	0	Divorced	1	['6277' '79343' '265169' '17575' '39195']	2138
2139	1966	1	Divorced	1	['91380' '27840' '6309' '337104' '358962']	2139
2140	1974	1	Divorced	0	['33175' '35852' '133523' '42377' '259292']	2140
2141	1971	1	Married	1	['13980' '63297' '1246' '32574' '423246']	2141
2142	1968	1	Divorced	1	['195651' '25150' '15712' '32067' '269173']	2142
2143	1957	0	Married	0	['276122' '108176' '182217' '124470' '348929']	2143
2144	1973	0	Single	1	['9456' '43386' '41066' '10219' '696']	2144
2145	1957	0	Single	0	['6935' '46789' '121498' '172824' '31651']	2145
2146	1971	1	Together	0	['72898' '87302' '73134' '99002' '358644']	2146
2147	1960	1	Together	2	['10012' '288108' '10399' '283707' '10090']	2147
2148	1973	1	Together	1	['42218' '50126' '65452' '11688' '373349']	2148
2149	1962	0	Married	1	['1635' '31281' '232679' '17168' '48688']	2149
2150	1958	1	Married	1	['16530' '10350' '44026' '254023' '171846']	2150
2151	1972	0	Married	0	['10772' '243919' '70878' '79224' '2087']	2151
2152	1976	1	Married	0	['24816' '57813' '78568' '289269' '13752']	2152
2153	1969	1	Widow	1	['521' '81899' '109416' '3111' '89861']	2153
2154	1976	1	Together	0	['22448' '4112' '369524' '88583' '103851']	2154
2155	1983	1	Married	0	['420714' '18152' '286789' '25944' '42401']	2155
2156	1964	1	Divorced	1	['37731' '83613' '281524' '390054' '82395']	2156
2157	1975	0	Together	1	['185263' '82642' '91422' '229670' '268321']	2157
2158	1955	0	Married	1	['28669' '11028' '428356' '44328' '296095']	2158
2159	1965	0	Single	1	['5147' '85765' '358332' '38340' '44095']	2159
2160	1964	0	Married	1	['299590' '12193' '113523' '97795' '208579']	2160
2161	1980	1	Together	0	['30' '15255' '239845' '16335' '32855']	2161
2162	1957	0	Together	1	['25697' '179798' '4772' '85673' '118751']	2162
2163	1949	0	Widow	0	['319971' '408151' '21153' '62397' '40959']	2163
2164	1992	1	Single	0	['44472' '92397' '36041' '55429' '92780']	2164
2165	1974	1	Single	0	['10710' '59098' '52337' '76115' '82269']	2165
2166	1954	0	Divorced	1	['78403' '16148' '15417' '44361' '221791']	2166
2167	1990	0	Single	0	['308919' '37922' '35217' '61495' '41889']	2167
2168	1984	0	Married	0	['11910' '32720' '9939' '18269' '14667']	2168
2169	1981	1	Single	1	['42941' '54139' '84178' '75793' '5725']	2169
2170	1965	0	Single	1	['4349' '312149' '139862' '9053' '105789']	2170
2171	1970	0	Divorced	0	['63146' '48775' '17905' '9387' '64047']	2171
2172	1975	0	Together	1	['42494' '48831' '36523' '159152' '271110']	2172
2173	1951	0	Married	1	['76764' '158426' '45266' '80094' '223566']	2173
2174	1955	0	Married	1	['71010' '177317' '135800' '99080' '408623']	2174
2175	1975	0	Married	0	['354379' '42764' '118134' '313' '34581']	2175
2176	1967	0	Divorced	0	['271462' '11455' '10189' '55157' '8043']	2176
2177	1973	0	YOLO	1	['22084' '90603' '44850' '28681' '84636']	2177
2178	1971	0	Married	1	['3057' '18872' '40427' '18072' '22984']	2178
2179	1955	0	Together	1	['128048' '49760' '168112' '19961' '70916']	2179
2180	1974	1	Married	0	['317' '97024' '102337' '118144' '3423']	2180
2181	1972	0	Married	1	['12097' '92285' '41872' '244698' '353641']	2181
2182	1964	0	Married	0	['25716' '13313' '12179' '379992' '10817']	2182
2183	1978	1	Single	0	['86959' '121998' '1089' '30202' '366656']	2183
2184	1957	0	Married	1	['11912' '47158' '64528' '58720' '27397']	2184
2185	1960	0	Married	1	['47434' '14212' '94641' '15487' '4982']	2185
2186	1972	0	Married	1	['60009' '25001' '15281' '409502' '64714']	2186
2187	1956	0	Married	0	['30245' '47845' '29146' '155325' '13489']	2187
2188	1957	0	Together	0	['30315' '117408' '433711' '46261' '72785']	2188
2189	1972	1	Married	0	['46588' '12617' '72808' '1651' '60759']	2189
2190	1983	0	Single	0	['114838' '255802' '145337' '17403' '124762']	2190
2191	1971	1	Divorced	1	['48211' '334328' '69060' '276401' '353406']	2191
2192	1947	0	Married	0	['17038' '356149' '347184' '136558' '46138']	2192
2193	1957	0	Married	0	['15603' '150658' '357959' '86816' '156317']	2193
2194	1957	0	Married	1	['41188' '111759' '99785' '64508' '114333']	2194
2195	1952	1	Single	1	['336669' '39541' '38745' '15419' '212362']	2195
2196	1974	0	Single	0	['354667' '27832' '13315' '348544' '144336']	2196
2197	1973	0	Together	1	['361750' '141614' '10407' '65612' '139272']	2197
2198	1954	1	Married	1	['349028' '78802' '13311' '318562' '13470']	2198
2199	1975	1	Married	1	['10260' '42659' '74018' '13255' '32742']	2199
2200	1990	1	Single	0	['166888' '76403' '24403' '128364' '43392']	2200
2201	1969	0	Single	1	['394684' '22435' '348929' '74726' '165027']	2201
2202	1973	0	YOLO	1	['32677' '308174' '318052' '253406' '201365']	2202
2203	1978	0	Married	1	['118636' '15973' '25423' '34082' '341886']	2203
2204	1990	0	Married	0	['49954' '275696' '12837' '72977' '42456']	2204
2205	1968	1	Single	1	['46147' '26774' '26809' '123109' '364684']	2205
2206	1980	0	Married	1	['5844' '43875' '96287' '200505' '188468']	2206
2207	1954	1	Together	1	['44388' '58700' '253046' '257346' '8367']	2207
2208	1963	0	Together	1	['374205' '392818' '33199' '44688' '2211']	2208
2209	1963	1	Divorced	1	['38944' '363841' '299049' '29739' '391004']	2209
2210	1955	0	Divorced	1	['431261' '22398' '126563' '18908' '10292']	2210
2211	1981	0	Together	0	['89651' '31582' '46443' '82448' '26945']	2211
2212	1950	1	Divorced	1	['21828' '207178' '29470' '11050' '64935']	2212
2213	1995	0	Single	0	['53800' '60662' '11503' '27029' '202768']	2213
2214	1976	0	Married	1	['27396' '330459' '11967' '48747' '30903']	2214
2215	1954	1	Together	1	['45261' '19169' '67740' '54306' '390357']	2215
2216	1983	1	Together	0	['35612' '11465' '11814' '213985' '56547']	2216
2217	1948	0	Widow	0	['355066' '48358' '28280' '58075' '46069']	2217
2218	1978	1	Together	0	['103648' '54491' '92233' '114377' '105991']	2218
2219	1985	1	Together	0	['373546' '31544' '36811' '31743' '1873']	2219
2220	1979	0	Married	1	['19545' '169747' '44411' '32825' '124057']	2220
2221	1982	0	Single	0	['25033' '94440' '991' '378200' '10696']	2221
2222	1979	1	Together	0	['30374' '11521' '83723' '641' '307931']	2222
2223	1963	1	Married	2	['89070' '48734' '108312' '73211' '50387']	2223
2224	1970	0	Single	1	['41974' '65283' '112672' '270899' '42123']	2224
2225	1968	1	Together	1	['290370' '258227' '17241' '27997' '90720']	2225
2226	1979	1	Married	1	['93440' '57655' '138941' '29745' '38901']	2226
2227	1962	0	Single	1	['106591' '40417' '39230' '57784' '185267']	2227
2228	1978	0	Together	0	['223566' '171357' '174754' '9355' '128564']	2228
2229	1972	2	Married	0	['343' '125305' '16551' '49693' '371758']	2229
2230	1984	1	Single	0	['23945' '89774' '33786' '33387' '272264']	2230
2231	1970	0	Single	0	['333658' '15943' '224040' '29100' '128237']	2231
2232	1986	0	Single	0	['82094' '135204' '392790' '62713' '13809']	2232
2233	1977	1	Together	0	['12276' '415735' '33725' '119450' '332270']	2233
2234	1974	1	Married	0	['33954' '77360' '15159' '72111' '23853']	2234
2235	1967	0	Married	1	['393659' '210908' '31598' '38107' '62429']	2235
2236	1946	2	Together	1	['393561' '47364' '17914' '336118' '1075']	2236
2237	1981	0	Divorced	0	['43292' '374603' '13094' '18519' '108712']	2237
2238	1956	0	Together	1	['38722' '10697' '34746' '193' '47542']	2238
2239	1954	1	Married	1	['124075' '108762' '121888' '56651' '4986']	2239
